outer_id,gene,max_abs_coef,sign_by_class
6,CHURC1-FNTB,0.024536200582486945,"[0, 0, -1]"
6,B4GALT1,0.024423171439436217,"[0, 0, 1]"
6,PEX1,0.024191811394667258,"[0, 0, -1]"
6,CENPBD1P1,0.02390032420549754,"[-1, 0, 0]"
6,EIF1AX,0.023611514107868294,"[0, 0, -1]"
6,AGGF1,0.023339920970269996,"[0, 0, 1]"
6,CDR1,0.021544452928258614,"[1, 0, 0]"
6,CD59,0.020218682876552267,"[0, -1, 0]"
6,IER3IP1,0.019682372050850223,"[0, -1, 0]"
6,MYBPC2,0.019320167645264136,"[0, 0, -1]"
6,TSHR,0.019154077580931756,"[-1, 0, 0]"
6,KAT7,0.018756317267310453,"[1, 1, -1]"
6,C1D,0.015752130457957335,"[0, 1, 0]"
6,RP1-263J7.1,0.015292686286318264,"[-1, 0, 0]"
6,GS1-164F24.1,0.014694168508646509,"[-1, 0, 0]"
6,EIF2S1,0.014352477603644194,"[0, -1, 0]"
6,UCKL1,0.014348056845228753,"[-1, 1, 0]"
6,CD244,0.014303723582263273,"[0, 1, 0]"
6,ACSBG2,0.013822072755241572,"[0, -1, 0]"
6,ADRA1B,0.013546630654480954,"[0, 0, 1]"
6,GOT2P1,0.01288538600589385,"[-1, 0, 0]"
6,CRP,0.011739938465697305,"[-1, 0, 0]"
6,KCNJ2,0.01131000747853901,"[1, 0, 0]"
6,RASSF8,0.011219155714759767,"[0, 1, 0]"
6,FPGT-TNNI3K,0.011142946699551945,"[0, 1, 0]"
6,NME1-NME2,0.010734492818596984,"[0, 0, 1]"
6,SLC17A3,0.010540981828001308,"[1, 0, 0]"
6,APOA4,0.010036292525099449,"[0, 0, -1]"
6,AKAP9,0.010010973271384487,"[1, 0, 0]"
6,TCRBV12S3,0.009878345604534508,"[0, 0, 1]"
6,PAQR3,0.009542611703633066,"[-1, 0, 0]"
6,RPL10A,0.009165289916933444,"[0, 1, 0]"
6,ADAM2,0.008998755664897535,"[0, 0, -1]"
6,NR4A3,0.00858664308678211,"[0, -1, 0]"
6,IGF2-AS,0.007975204358580483,"[-1, 0, 0]"
6,SLC44A1,0.006956516374031218,"[-1, 0, 0]"
6,SNCB,0.00572773828398903,"[1, 0, 0]"
6,AKIRIN1,0.004953684232867046,"[0, -1, 0]"
6,EPHA5,0.0038716610304885815,"[0, 1, 0]"
6,MUC5AC,0.003264095978063872,"[0, 0, 1]"
6,PRAMEF12,0.003232844143021749,"[1, 0, 0]"
6,CUL5,0.002330621501532017,"[1, 0, 0]"
6,SCG2,0.0018680453184708808,"[-1, 0, 0]"
6,RPH3A,0.0011078049729411183,"[0, 1, 0]"
6,KIF25,0.0009212470150347161,"[0, 1, 0]"
6,C11orf63,0.00015770163395855048,"[1, 0, 0]"
7,ABCF1,0.9113463471260739,"[0, -1, 1]"
7,SPAG7,0.7374728453146197,"[1, 0, -1]"
7,KARS,0.7026690847013013,"[-1, -1, 1]"
7,RPL27,0.6518635185488781,"[0, 1, -1]"
7,RPL34,0.6243172212568805,"[0, 1, -1]"
7,MIR6805,0.5730861457845525,"[-1, 0, 1]"
7,JTB,0.5360080795988943,"[0, 1, -1]"
7,CTDNEP1,0.49983687972304147,"[1, 0, -1]"
7,SEPT2,0.4962311454631377,"[1, 0, 0]"
7,ARF1,0.41755281469738603,"[-1, 0, 0]"
7,FAU,0.415583448453456,"[0, 0, 1]"
7,HINT1,0.38492684873183314,"[-1, 1, 0]"
7,C7orf26,0.38229784584585297,"[0, 1, -1]"
7,MYBPH,0.37973383648976516,"[1, -1, 0]"
7,STAT1,0.3718759007151483,"[-1, 1, 1]"
7,CBX3,0.36751607312258316,"[0, 0, 1]"
7,GAPDH,0.34175966369541677,"[-1, 0, 0]"
7,EEF1DP5,0.334226560510625,"[-1, 1, 0]"
7,PARM1,0.3245196944656421,"[0, 0, 1]"
7,TYW1,0.30718960858991595,"[0, 0, -1]"
7,RP5-1184F4.5,0.28249678469373785,"[-1, 1, 0]"
7,LYPLA2,0.275790000839447,"[1, -1, 0]"
7,TASP1,0.2696086739351477,"[0, 0, -1]"
7,SLC22A8,0.26348881877578767,"[0, -1, 0]"
7,AC002310.7,0.25706361973729935,"[-1, 0, 0]"
7,CDHR2,0.24522320851550677,"[0, 0, 1]"
7,ZNF146,0.2394001081416711,"[0, -1, 1]"
7,RPL24,0.2328636054499363,"[0, 0, 1]"
7,TREM1,0.2293531565567527,"[0, -1, 1]"
7,CR1,0.22639139429263175,"[0, -1, 0]"
7,HIST1H3B,0.22378985000537674,"[0, -1, 1]"
7,ILF2,0.22342417216931365,"[-1, 0, 0]"
7,SESN1,0.22315709530869612,"[0, 0, -1]"
7,PPL,0.211686813395984,"[1, -1, 0]"
7,ITIH4,0.21135613046109433,"[1, 0, 0]"
7,MSH6,0.20845614696035158,"[1, -1, 0]"
7,RPL37,0.19144180326045218,"[0, -1, 1]"
7,DPYS,0.18601140303893315,"[1, -1, 0]"
7,HNRNPK,0.18554612574857235,"[1, 0, 0]"
7,RPL21,0.1850698402750606,"[-1, 0, 0]"
7,SERPINB2,0.17921366850349763,"[1, -1, 0]"
7,FGF5,0.17872811717846995,"[-1, 1, 0]"
7,GRPR,0.1669836023566304,"[1, 0, 0]"
7,HEBP2,0.15998165298216696,"[0, 0, 1]"
7,SNX3,0.15948685986380037,"[0, -1, 0]"
7,DHX58,0.15901456652448262,"[0, 0, -1]"
7,THAP3,0.150547472732313,"[0, 1, 0]"
7,GATA1,0.15003299830312608,"[0, 0, -1]"
7,TAGLN2,0.1494468216161759,"[-1, 0, 0]"
7,POLR2L,0.14358287591709046,"[1, 0, 0]"
7,RP11-278J20.2,0.1435075163630598,"[1, -1, 0]"
7,CDC6,0.1422223423746657,"[0, 0, 1]"
7,SCARA3,0.1406873946103097,"[1, 0, -1]"
7,GMPR,0.14060908999761776,"[-1, 1, 0]"
7,LOC732360,0.1398316938667154,"[-1, 0, 0]"
7,TOPORS-AS1,0.13935218041877534,"[0, -1, 0]"
7,UNKL,0.13924829255317037,"[0, 0, -1]"
7,GALR1,0.13924124091773163,"[-1, 0, 0]"
7,FCER2,0.1377784710617414,"[0, 0, 1]"
7,CYP2C18,0.13687960598676405,"[0, 0, -1]"
7,PYY,0.1368448336061847,"[1, -1, 0]"
7,TBX21,0.1359398125204838,"[0, 1, 0]"
7,GPR63,0.13395743219299452,"[0, -1, 0]"
7,FAAH,0.13240642450238765,"[0, 0, -1]"
7,EMID1,0.1296583644336529,"[0, 1, -1]"
7,TSGA10,0.12822985878860124,"[0, -1, 0]"
7,GUCY2C,0.12781424891194562,"[-1, 0, 0]"
7,RPL11,0.12595690708259283,"[1, 0, 0]"
7,HAND2,0.12181430281960508,"[0, 1, 0]"
7,RAB11FIP5,0.12104922804639831,"[1, 0, 0]"
7,FNTA,0.12059958475437552,"[0, -1, 1]"
7,KCNK13,0.1197644459184731,"[0, 1, 0]"
7,CAMK4,0.11868594176995578,"[-1, 0, 0]"
7,MTHFSD,0.11852343942280708,"[-1, 0, 0]"
7,GPC1,0.11755841655349078,"[1, 0, 0]"
7,TTI2,0.11737551338194277,"[0, 1, 0]"
7,RPS7,0.11687775771507772,"[0, 0, 1]"
7,LAMB4,0.11641340246074364,"[0, 1, 0]"
7,RAB8B,0.11542854953780125,"[0, 1, 0]"
7,IL18BP,0.11491077099745514,"[1, -1, 0]"
7,KCNJ2,0.1077593404887126,"[1, -1, 0]"
7,LDB1,0.10667646552163285,"[0, 0, -1]"
7,GIPC1,0.1054670136896952,"[0, 0, 1]"
7,KIR2DS2,0.10542827934410189,"[-1, 0, 0]"
7,FNDC8,0.10469833665264944,"[-1, 0, 0]"
7,TAF10,0.10213381179132226,"[1, -1, 0]"
7,XIST,0.10103465854017027,"[0, 0, -1]"
7,KRAS,0.10061518046449433,"[0, -1, 0]"
7,PPP2CB,0.10022095184688166,"[-1, 0, 0]"
7,NPM1P22,0.0986057891833164,"[-1, 0, 0]"
7,TMEM255A,0.0982509802445942,"[1, -1, 0]"
7,C11orf58,0.09813317930775102,"[1, 0, 0]"
7,SRF,0.09737312838488912,"[0, -1, 0]"
7,ALPI,0.09627332795644346,"[0, 0, 1]"
7,KIAA0408,0.09509576280075306,"[0, 0, -1]"
7,MNX1,0.09378289396376543,"[-1, 0, 0]"
7,PLCE1,0.09355944045182527,"[0, 1, 0]"
7,OR7E14P,0.09038023961327583,"[0, 0, 1]"
7,MYT1L,0.0903378738069712,"[0, 1, 0]"
7,RFPL1,0.08955319884868532,"[0, 1, 0]"
7,NYX,0.08887327964087313,"[0, -1, 0]"
7,RCN1,0.08878173299233516,"[0, 0, 1]"
7,SRP14,0.08800658511635776,"[1, 0, -1]"
7,SMPD3,0.08783764553551117,"[0, 1, 0]"
7,CRLF1,0.08767949874569386,"[-1, 0, 0]"
7,RAB1B,0.08725931034078899,"[0, -1, 0]"
7,NTN1,0.08636312162295322,"[0, -1, 0]"
7,PGGT1B,0.08559756777724016,"[1, 0, 0]"
7,TRPV4,0.0839591575252811,"[0, -1, 0]"
7,GRM4,0.08317800433784174,"[0, 1, 0]"
7,ZC3H7B,0.08050449453889498,"[0, 0, -1]"
7,CACNB3,0.08009589691480454,"[-1, 0, 0]"
7,ITGB4,0.07929065063189934,"[0, -1, 1]"
7,DAD1,0.07855936666934055,"[0, 1, -1]"
7,MRAS,0.07850258757064714,"[0, -1, 0]"
7,WNT11,0.07802607014932707,"[1, -1, 0]"
7,RGS20,0.0772903128047484,"[0, 0, 1]"
7,MTMR10,0.07466298645990313,"[1, -1, 0]"
7,EIF1AX,0.07381698115511502,"[0, 0, -1]"
7,HMGB1P17,0.07333868724355079,"[1, -1, 0]"
7,DENND2A,0.07228425992079021,"[0, -1, 0]"
7,FZD3,0.0719855359047697,"[0, 0, -1]"
7,OGT,0.06936269145374799,"[1, 0, 0]"
7,SLC6A5,0.06887085785444066,"[0, 1, 0]"
7,MRPL41,0.06834628917160031,"[0, 1, 0]"
7,CD177,0.0674451546161309,"[0, -1, 0]"
7,BRCA1,0.06651389090873319,"[0, -1, 0]"
7,ADPRH,0.06646280682326713,"[0, 1, 0]"
7,ZNF862,0.06582824354899357,"[1, 0, 0]"
7,KLHL36,0.06571860598380694,"[0, 0, 1]"
7,LRRC59,0.0654790229127966,"[0, 0, 1]"
7,SERINC2,0.06483190423240011,"[-1, 0, 0]"
7,PPP2R5C,0.06334614993930238,"[-1, 0, 0]"
7,FOXE1,0.062216657008948614,"[1, 0, 0]"
7,ZNF324B,0.0622100660724921,"[0, 0, 1]"
7,SPOCK3,0.05947424721700644,"[0, 1, 0]"
7,PARK7,0.05846176673933512,"[1, 0, 0]"
7,B4GALT2,0.05807128658609651,"[0, 0, -1]"
7,DDX5,0.05761506950783372,"[0, -1, 0]"
7,ZFPL1,0.05678964001339291,"[0, -1, 0]"
7,SLC25A17,0.05549247689970705,"[0, -1, 0]"
7,DDX43,0.05496315387926207,"[0, 0, -1]"
7,ZMIZ2,0.054730186166084965,"[0, 0, -1]"
7,KSR1,0.05331074875918044,"[0, 1, 0]"
7,EPHA5,0.05327428997138299,"[-1, 0, 0]"
7,PRR16,0.05267387457267528,"[0, -1, 0]"
7,RSU1,0.052643043482456686,"[0, -1, 0]"
7,H1F0,0.05248121221048402,"[0, -1, 0]"
7,FAM168B,0.052364593161922164,"[1, 0, 0]"
7,C1D,0.05209072473266523,"[-1, 0, 0]"
7,PDCD4-AS1,0.05146092393415454,"[-1, 1, 0]"
7,GNAO1,0.050952955234438733,"[0, 1, 0]"
7,ENDOU,0.05079108647041301,"[0, -1, 0]"
7,CINP,0.05066724868126435,"[1, -1, 0]"
7,CCL20,0.04974933495426682,"[0, 0, 1]"
7,SPATA6,0.048039626639076,"[0, 0, -1]"
7,CXCL2,0.04755275555788643,"[0, -1, 0]"
7,SAMD4B,0.04751842450854595,"[0, 0, -1]"
7,ZNF235,0.046961147380023126,"[0, 0, 1]"
7,RRAS,0.04592732500326387,"[0, 0, 1]"
7,SLC8A1,0.04590089914998945,"[-1, 0, 0]"
7,ZNF274,0.04549365102728639,"[0, 0, 1]"
7,PCDH8,0.04521137022000556,"[-1, 0, 0]"
7,GSG1,0.04317168845044293,"[1, -1, 0]"
7,SLC15A1,0.04316045804850456,"[0, 0, 1]"
7,ATP6V0A1,0.04273919640680239,"[0, 1, 0]"
7,CELSR2,0.04168954277370063,"[0, 0, -1]"
7,UNC93B1,0.041641145126348235,"[0, -1, 0]"
7,F2RL2,0.04126122822446422,"[0, 0, 1]"
7,ATP13A1,0.04106966044209128,"[-1, 0, 0]"
7,CDH2,0.04080842127305072,"[0, 0, 1]"
7,ZIC3,0.03983002729445077,"[0, 0, -1]"
7,SREBF1,0.03816566792800768,"[1, 0, 0]"
7,PSMB2,0.03799878980734927,"[-1, 0, 0]"
7,CYP2J2,0.03762364125171436,"[0, -1, 0]"
7,HERC4,0.037277005569924485,"[-1, 0, 0]"
7,GOT2P1,0.03695672209745627,"[-1, 0, 0]"
7,NR1I3,0.03653003663747955,"[0, -1, 0]"
7,PRR34,0.035212642292145775,"[0, -1, 0]"
7,CRTC3,0.03493780255873078,"[0, 0, -1]"
7,COLEC11,0.034589738126973246,"[0, -1, 0]"
7,USP21,0.03443022847974757,"[0, 1, 0]"
7,KCNMB2,0.03294010517977485,"[-1, 0, 0]"
7,PLCB3,0.031845309283713256,"[-1, 0, 0]"
7,USP11,0.03159574198112459,"[0, 0, -1]"
7,CD59,0.03096067030608882,"[0, -1, 0]"
7,ANKRD2,0.030876234359142135,"[-1, 0, 0]"
7,LOC220077,0.03004404451635344,"[0, 1, 0]"
7,UBE4B,0.03001049428722839,"[-1, 0, 0]"
7,AOX1,0.0293873557188298,"[0, 1, 0]"
7,ESPN,0.02915605609400181,"[-1, 0, 0]"
7,CHRNB4,0.027119742036007213,"[1, 0, 0]"
7,CD68,0.02692329625271889,"[0, -1, 0]"
7,ZP2,0.026537363585922766,"[0, 0, -1]"
7,UST,0.026221974597409044,"[1, 0, 0]"
7,SKAP1,0.024755579076249253,"[-1, 1, 0]"
7,MED20,0.02447290905576604,"[1, 0, 0]"
7,EDA2R,0.02394401238760412,"[0, -1, 0]"
7,LCMT2,0.023929687959368347,"[0, 1, 0]"
7,USP29,0.022748489273343487,"[1, 0, 0]"
7,PON3,0.02259357181733191,"[1, 0, 0]"
7,GNL2,0.022491752597462212,"[0, 0, 1]"
7,C22orf46,0.022072112372404806,"[1, 0, 0]"
7,RNPS1,0.02168336009575154,"[0, 0, 1]"
7,PPFIA3,0.02136005372297712,"[-1, 0, 0]"
7,OGFOD2,0.020656256415092566,"[0, 0, -1]"
7,GPR1,0.02004605429868287,"[0, 1, 0]"
7,ZNF516,0.019012967485143965,"[0, 0, -1]"
7,SLC5A1,0.017831672340429202,"[0, -1, 0]"
7,G3BP2,0.01740664234949273,"[-1, 0, 0]"
7,STIM1,0.01669433086609131,"[0, -1, 0]"
7,GJB1,0.01669304332285632,"[1, 0, 0]"
7,ERMAP,0.016608467809563394,"[0, 0, -1]"
7,DNAJB12,0.015864087353717582,"[0, 0, -1]"
7,DSERG1,0.015472770623198615,"[1, 0, 0]"
7,DPEP3,0.015128882716254548,"[-1, 0, 0]"
7,ADAMTS20,0.015124882554305911,"[0, 1, 0]"
7,SERPINB10,0.014697296637048086,"[0, -1, 0]"
7,C9orf38,0.013745287973949335,"[-1, 0, 0]"
7,NDP,0.013677519921247522,"[1, 0, 0]"
7,BZRAP1,0.013603005314009093,"[0, 0, -1]"
7,APCS,0.013263620381275876,"[-1, 0, 0]"
7,LOC101929036,0.012934342393319562,"[1, 0, 0]"
7,ZFP2,0.012766994006549104,"[0, 0, -1]"
7,GJD2,0.012648652190549742,"[1, 0, 0]"
7,EFCAB11,0.012172131492777983,"[0, 0, 1]"
7,FRRS1L,0.011592295136882785,"[0, 1, 0]"
7,SCG2,0.011583273724200071,"[-1, 0, 0]"
7,GALT,0.010749632239953894,"[-1, 0, 0]"
7,NOL10,0.010747766991425494,"[1, 0, 0]"
7,BAHCC1,0.010202778813078633,"[1, 0, 0]"
7,TAF7L,0.009014633864772512,"[0, 0, 1]"
7,SPANXB1,0.008998547070920196,"[0, 1, 0]"
7,GART,0.008910360639388408,"[-1, 0, 0]"
7,ATAD5,0.008454141222508276,"[0, 1, 0]"
7,GLB1L2,0.008405423299875585,"[1, 0, 0]"
7,CCDC134,0.008392485445457096,"[0, -1, 0]"
7,CLEC5A,0.007859839808463715,"[0, -1, 0]"
7,RAB5A,0.007514545366218734,"[0, 1, 0]"
7,DEF6,0.007365956683135225,"[-1, 0, 0]"
7,WAS,0.007256282189350085,"[0, 0, -1]"
7,CTD-2269F5.1,0.007198479407535984,"[-1, 0, 0]"
7,BTNL2,0.0070036682147658425,"[1, 0, 0]"
7,TNFRSF12A,0.006579766472391898,"[0, 0, 1]"
7,CXXC4,0.006452803287070715,"[0, 1, 0]"
7,SEMA6C,0.006245424551861271,"[1, 0, 0]"
7,TCR-alpha,0.005867250598105025,"[0, 1, 0]"
7,RAB40A,0.0055628427613087115,"[-1, 0, 0]"
7,POLE2,0.005504909331562019,"[0, 0, 1]"
7,EXPH5,0.004562932574533118,"[0, -1, 0]"
7,SPRR3,0.0045046050797327535,"[1, 0, 0]"
7,DOK3,0.0034113149970785564,"[0, -1, 0]"
7,MRPL20,0.003040028810460342,"[0, -1, 0]"
7,LRCH3,0.0028431268794849762,"[0, -1, 0]"
7,EPS15L1,0.0024722466917790824,"[-1, 1, 0]"
7,C18orf25,0.002019170763227617,"[0, -1, 0]"
7,SIPA1L1,0.001186695211767341,"[0, 0, 1]"
7,CASC5,0.0009451059872817582,"[1, 0, 0]"
8,KARS,0.9085397379957408,"[-1, -1, 1]"
8,SPAG7,0.887674255977708,"[1, 0, -1]"
8,RNPS1,0.7984132380660246,"[0, -1, 1]"
8,JTB,0.6893355950771173,"[0, 1, -1]"
8,GATC,0.5891045540474673,"[0, -1, 1]"
8,SEPT2,0.5479407443996146,"[1, -1, 0]"
8,STAT1,0.5390458360530356,"[-1, 1, 1]"
8,MIR6805,0.5113563989905,"[-1, 0, 0]"
8,RPL27,0.466810309743184,"[0, 1, -1]"
8,HIST1H3B,0.46605611478885983,"[0, -1, 1]"
8,ILF2,0.4094688056925391,"[-1, 0, 0]"
8,EEF2,0.40804029489062543,"[1, 0, -1]"
8,CDK2,0.404557861128709,"[-1, 1, 0]"
8,LSR,0.3991115703489802,"[0, 0, 1]"
8,GAPDH,0.3920689625578375,"[-1, 0, 0]"
8,RCN1,0.289126179931981,"[0, 0, 1]"
8,ABCF1,0.28887485718252615,"[-1, 0, 1]"
8,ENDOU,0.2804860319498995,"[0, -1, 0]"
8,RPL34,0.27469617706892413,"[0, 1, -1]"
8,PAQR6,0.26917682180681846,"[0, -1, 0]"
8,RPL4,0.2513196247666038,"[0, -1, 1]"
8,FAU,0.2499424348371285,"[-1, 0, 1]"
8,PARM1,0.24750625692169365,"[0, 0, 1]"
8,HHLA1,0.23923687304783484,"[1, 0, 0]"
8,PSMB2,0.23849292749776696,"[0, 0, 1]"
8,ST3GAL6,0.2315062745806772,"[0, 0, -1]"
8,MKRN3,0.227498200500206,"[0, 1, 0]"
8,NMT2,0.2258698270329223,"[1, -1, 0]"
8,HINT1,0.22541232629330435,"[-1, 1, 0]"
8,RP11-278J20.2,0.22500607303921374,"[1, -1, 0]"
8,SCML1,0.21063391992656536,"[0, 0, -1]"
8,KHK,0.2098211312423134,"[-1, 0, 0]"
8,SLCO1B1,0.20594481814403287,"[1, 0, 0]"
8,IKZF5,0.2028613703522033,"[0, 0, -1]"
8,RPL14,0.19859189632707974,"[0, 0, -1]"
8,AC074212.6,0.19412179910807179,"[0, 0, 1]"
8,CDH2,0.19042303255900028,"[0, 0, 1]"
8,APLP2,0.18852827532484626,"[1, 0, 0]"
8,GABRE,0.18307331876008034,"[0, 0, 1]"
8,RPL35,0.18079566777408174,"[0, 0, 1]"
8,SLC25A40,0.17690386858940885,"[0, 1, 0]"
8,KLKB1,0.17470841580970906,"[0, 0, -1]"
8,BZW2,0.1741680817116208,"[-1, 0, 0]"
8,FNTA,0.1708079548347139,"[0, -1, 0]"
8,EEF1D,0.1695277551272563,"[0, 1, 0]"
8,SNX3,0.1678470365347675,"[0, -1, 0]"
8,PAWR,0.16569900909841584,"[0, 0, 1]"
8,FGL1,0.16074915755981495,"[0, -1, 0]"
8,GALR1,0.15934129584893789,"[-1, 1, 0]"
8,CDKL5,0.15874335575631482,"[0, 1, 0]"
8,FGF5,0.15751584720931527,"[-1, 1, 0]"
8,OSER1,0.15681533422714872,"[0, 1, 0]"
8,SLC8A1,0.1558096692803434,"[-1, 0, 0]"
8,RP5-1184F4.5,0.14983367317289514,"[0, 1, 0]"
8,ESPN,0.14904527948314555,"[0, 1, 0]"
8,DFFA,0.1481647245251158,"[0, -1, 1]"
8,GJD2,0.14313226125443482,"[1, 0, 0]"
8,RASSF8,0.14310453551464491,"[-1, 1, 0]"
8,G3BP2,0.1413339431723126,"[-1, 0, 0]"
8,LOC100287590,0.13816816785300612,"[0, 1, -1]"
8,SRF,0.1365930867038754,"[1, -1, 0]"
8,CBWD1,0.12873135645762143,"[0, 1, 0]"
8,CTDNEP1,0.12717933974658868,"[1, 0, 0]"
8,DBN1,0.12469811335235485,"[-1, 0, 0]"
8,RPL10A,0.12366539927156424,"[0, 1, 0]"
8,TTLL1,0.12343053986813418,"[0, 0, -1]"
8,E2F3,0.12268032300734205,"[-1, 0, 0]"
8,KIAA1614,0.12089665946546044,"[0, -1, 0]"
8,FTO,0.11959713849004525,"[1, -1, 0]"
8,SART1,0.11922392352708822,"[0, 0, 1]"
8,CHRNA4,0.11908555357053607,"[1, 0, 0]"
8,IL13RA1,0.11546611169273055,"[0, 1, 0]"
8,ALPK1,0.11396512371040342,"[1, 0, 0]"
8,NTN1,0.11183520510988419,"[0, -1, 0]"
8,KRAS,0.11087539122608077,"[0, -1, 0]"
8,C11orf58,0.10862602874063194,"[0, 0, -1]"
8,TNIP3,0.10857877771116366,"[0, 1, 0]"
8,MAPK7,0.1050031845011763,"[1, -1, 0]"
8,PCDH8,0.10451238215328927,"[-1, 0, 0]"
8,TMEM255A,0.10415031686729688,"[1, -1, 0]"
8,CAT,0.10273047692395247,"[-1, 0, 0]"
8,NR1I3,0.10270073884239013,"[0, -1, 0]"
8,HEBP2,0.10166435256872623,"[0, 0, 1]"
8,AKAP9,0.0995388774027458,"[1, 0, 0]"
8,RAB40A,0.09600131304769376,"[-1, 0, 0]"
8,LINC00339,0.09454625359929088,"[1, 0, 0]"
8,SLC22A8,0.0944243180336517,"[0, -1, 1]"
8,CCDC106,0.09127508809620805,"[0, 0, -1]"
8,RAPGEF6,0.08955356275058754,"[0, 1, 0]"
8,SSX2B,0.08941853122934304,"[-1, 0, 0]"
8,CDH15,0.08894680988198327,"[0, 1, 0]"
8,USP29,0.08855348344129338,"[0, -1, 0]"
8,ZNF106,0.0880663726479876,"[1, 0, 0]"
8,VILL,0.08713616446951775,"[0, 0, -1]"
8,MED25,0.08625975009425177,"[0, 0, -1]"
8,CR1,0.08533970687437062,"[1, -1, 0]"
8,HPCA,0.08504275736931148,"[-1, 1, 0]"
8,EPB41L4A-AS2,0.08299872510740954,"[0, 0, -1]"
8,ATP5E,0.08296164417016227,"[-1, 0, 0]"
8,CYP2W1,0.08245577564330273,"[1, 0, 0]"
8,YTHDF1,0.08207057408424441,"[-1, 0, 0]"
8,ENOSF1,0.08124419551650766,"[0, 0, 1]"
8,CCR8,0.0810671751728116,"[-1, 0, 0]"
8,RAB6B,0.0792610468828018,"[0, -1, 0]"
8,ERH,0.0792578204742346,"[0, -1, 0]"
8,RPS5,0.07864196864806976,"[0, 1, 0]"
8,CAPNS1,0.07811005225365195,"[0, 0, -1]"
8,MED22,0.07767219757215768,"[0, 1, -1]"
8,MUC5AC,0.07757355085275065,"[0, -1, 1]"
8,NLRX1,0.07700234045152851,"[1, 0, 0]"
8,SAMD4B,0.07694602392332016,"[0, 0, -1]"
8,SCG2,0.07622338494065013,"[-1, 0, 0]"
8,MRPL41,0.07608729660862401,"[0, 1, 0]"
8,RBM26,0.07485230725590149,"[0, 0, 1]"
8,HMGB1P17,0.07431985197962816,"[0, 0, 1]"
8,PTPN11,0.07351936478856766,"[0, 1, 0]"
8,PSG3,0.07286505750706218,"[0, 0, -1]"
8,PTCH2,0.0724654817868428,"[0, -1, 0]"
8,RPS3A,0.07201320029499048,"[0, 0, -1]"
8,HS3ST1,0.07167197325263454,"[-1, 0, 0]"
8,LCE2B,0.07166201496082177,"[0, 1, 0]"
8,BC069782,0.07154496461498666,"[1, 0, 0]"
8,CCDC121,0.07151408906441793,"[0, 0, -1]"
8,LAMB4,0.07129433216784249,"[0, 1, 0]"
8,FAM45A,0.07039155278147302,"[0, -1, 0]"
8,SLC25A17,0.0701985065720032,"[0, -1, 0]"
8,U2AF2,0.06895314658335268,"[1, 0, 0]"
8,HAVCR1,0.06852875342531724,"[1, -1, 0]"
8,MED20,0.06848572318643276,"[1, 0, 0]"
8,ZFPL1,0.06821322679842587,"[0, -1, 0]"
8,RPL37,0.0673098772559365,"[0, -1, 1]"
8,TCAP,0.06699960712890442,"[-1, 1, 0]"
8,MZF1,0.06537351756596654,"[0, 0, -1]"
8,FEM1B,0.06489348145355474,"[0, 1, -1]"
8,IDI2-AS1,0.06454726231600458,"[0, -1, 0]"
8,ZNF443,0.0640876297097068,"[0, 0, 1]"
8,ZNF257,0.06400349975951823,"[-1, 1, 0]"
8,ARF1,0.06366733416178208,"[-1, 0, 0]"
8,MAP4K5,0.06228727187551341,"[-1, 0, 0]"
8,SV2A,0.06137723601188585,"[-1, 0, 0]"
8,WFS1,0.06132564616690916,"[0, 0, -1]"
8,USP21,0.06087288754796521,"[-1, 0, 0]"
8,RAX,0.06081397730022943,"[0, -1, 0]"
8,PLCH2,0.05883169976956935,"[0, 0, -1]"
8,LDLRAD4,0.058132507939863,"[0, 1, 0]"
8,LOC100130741,0.05688667182509944,"[0, 0, 1]"
8,ZER1,0.05652833311436203,"[0, 0, -1]"
8,TRPV4,0.05638934682649752,"[0, -1, 0]"
8,RBM34,0.05595662072053088,"[0, -1, 0]"
8,ZBTB33,0.05465228385378391,"[0, 1, 0]"
8,PSMD4,0.054057047122402446,"[0, 1, 0]"
8,C6orf123,0.05351430521805497,"[0, 0, -1]"
8,CNPPD1,0.05175786664778091,"[1, 0, 0]"
8,SCARA3,0.051680451428492404,"[1, 0, 0]"
8,FLRT1,0.05166940907990125,"[0, 0, -1]"
8,UNKL,0.050462337986359865,"[0, 0, -1]"
8,PARP3,0.04946618173431605,"[0, 0, -1]"
8,PGBD5,0.049416940052221414,"[0, 0, 1]"
8,ISL1,0.04925023338762262,"[-1, 0, 0]"
8,NSD1,0.04797173575926736,"[0, 0, 1]"
8,UNC93B1,0.047846209433499334,"[0, -1, 0]"
8,BCL2L11,0.04637615463353513,"[0, 0, 1]"
8,CHRNE,0.04602011564571969,"[0, -1, 0]"
8,ZFP36,0.045846969466364754,"[1, 0, 0]"
8,CNTNAP1,0.044961574200123144,"[0, -1, 0]"
8,ATP6V0B,0.04481325634904216,"[-1, 0, 0]"
8,CASQ1,0.043127693885939254,"[1, 0, 0]"
8,OR10C1,0.043002573244536685,"[0, -1, 0]"
8,DAD1,0.04215514508878745,"[0, 0, -1]"
8,MIR7110,0.04207599550373738,"[0, 0, 1]"
8,PON3,0.04205748305525332,"[1, 0, 0]"
8,AV8S2A1N1T,0.04145772250311885,"[0, 0, 1]"
8,BTNL2,0.04069359868125575,"[1, 0, 0]"
8,ANKS1B,0.040018633494568925,"[-1, 0, 0]"
8,C1orf115,0.0398138057015914,"[0, -1, 0]"
